Delta,Theta,Alpha,Beta
0.9368285458690025,0.4373336409958489,0.05410684345044883,-0.07673857551048628
0.6479024139360832,-0.03189946806788051,-0.019786980469449832,-0.25916106399166994
0.26030598269326627,-0.11338582720423282,-0.11209315708657279,-0.3778213944123085
0.22418869402439814,-0.0679252414315936,-0.1929200367345984,-0.28277787070847465
0.1100654235557263,0.08486735232812519,-0.06371143789471594,-0.17642124493693548
0.1169001025973855,0.08917029090765186,0.04859137744383686,-0.1837422598822748
-0.16635694791722908,-0.030153758961137356,-0.007383887541321118,-0.13071670633887494
-0.2875170262708064,-0.2185667874885087,-0.034738151172475015,-0.10756798443923304
-0.11649233851637239,-0.12374095374524656,-0.10500763007159254,-0.200221219801506
0.026856076851812443,0.04148259154205522,-0.27460191115979754,-0.2291568714644805
-0.1503912961867943,0.038060360766892065,-0.1212340838304438,-0.16220600028340867
0.03568250217725709,0.12988271268582416,0.21801330445346667,-0.1568734242490488
1.0829944001512295,0.6613188768038623,0.45620110022829885,-0.06630997568880467
1.4120862760019792,1.244141215048443,0.7686422825395094,0.10360572692229249
1.5933648423171745,1.406301456192947,0.842397228668469,0.18458722371630634
1.5107401820732378,1.2373089093220762,0.6043762435098133,0.16065695524525828
1.2978619882257283,0.6179553130386627,0.19182053925101675,0.14669663685193024
0.8808619604053074,0.3006280052179067,-0.028717165696247098,0.028312828828398924
-0.0983240633042179,0.17373004847296394,0.02016283393602797,-0.0012260393335696083
0.06621795982116763,-0.018400217289203928,0.07390930983758338,-0.0067572490332838695
0.0452686244147353,0.09584991198811424,-0.02748734603000598,-0.08051929673540163
0.23667637769715497,0.3056854721745239,0.010638046220768077,0.008537014415913438
0.4319028835893016,0.4731535698241627,0.21472208478583021,-0.014177241690771732
0.8275524863960608,0.36235403937437327,0.35064459749337773,-0.09826188625861969
1.0281400476957012,0.8187138554946273,0.646261345152052,-0.012224997105818883
1.373186703726501,1.1695862496152867,0.8041404826171789,0.08479029928437302
1.368844537291815,1.1598415118660874,0.6626343374838831,0.022717780538443345
1.2597294197321915,0.8064231653217803,0.1835622953582675,-0.10151948643235244
0.7576784943811452,0.24556347739847334,-0.13123372643420145,-0.11863096702027283
0.45313324200311084,0.06659901597997764,-0.20705020664487955,-0.07122831424756024
0.26082991429718216,-0.07041103902928679,-0.09908947630150476,-0.08795890225799857
0.20328126256700582,-0.004541940661122304,-0.0970250627877439,-0.09179707989382656
0.0873282592039168,0.08046061918019196,-0.14268764520860666,-0.17504913723511487
0.011174614390061668,0.04424515297519212,-0.17911957934668968,-0.1585861835995184
0.26478650667479203,0.18520217965802405,0.06353521273044446,-0.16341711293687144
0.7584211264852662,0.6359287219742754,0.32836056887539644,-0.1553993178804861
1.1875321288791103,0.997778103304964,0.5416590260520514,-0.15030131740708494
1.2351933558504655,1.0349237693532771,0.5106114692724023,-0.13149232960363044
1.1629454209428387,0.7606597227143888,0.25473651292462374,-0.056801446154387404
0.7040700351266709,0.3389950919153579,0.1492987179625848,-0.05923736436565493
0.26720434956852895,0.33729150107058187,-0.0478773830738454,-0.1116815368388188
0.16197236817006316,0.27719699354690197,-0.0892946024597612,-0.09985218071584813
0.2405631729189329,0.008335628912202646,0.006757074526851228,-0.1318442312442642
0.1583711217048818,-0.18046221217569375,-0.11703925521783821,-0.20227465731722202
-0.119444314638627,-0.18844481394995202,-0.04147840406702237,-0.14999995259755075
0.9586935723724548,-0.057252842657387046,0.024435387835395457,-0.08646936389454879
1.1945951621964224,0.4215266048542262,0.11522468714428705,-0.041773715361087996
1.4158942687229563,0.5170506542779966,0.32680618132108596,-0.030933518117422117
